JAN,1,7,4,2,-2,-4,-8,59,50,40,1019,1017,1015,16,16,16,45,24,53,0,
JUL,3,27,23,19,16,12,8,64,47,30,1020,1019,1018,16,16,16,29,16,35,0,
JUL,4,28,23,19,20,17,11,90,62,34,1019,1017,1013,16,16,8,39,19,48,13.21,Rain
JUL,5,32,27,22,22,21,17,93,67,41,1012,1009,1008,16,12,1,27,16,35,11.94,Rain
JUL,6,31,27,22,23,21,17,88,67,45,1012,1011,1010,16,16,16,32,15,39,0,
JUL,7,31,28,24,24,23,22,94,77,59,1010,1008,1007,16,15,11,45,11,53,1.78,
JUL,8,31,26,20,23,21,16,94,78,61,1012,1009,1007,16,16,11,35,18,43,0.51,Rain
JUL,9,22,21,19,19,18,16,93,85,76,1012,1011,1010,16,14,3,27,18,34,6.35,"Rain , Thunderstorm"
JUL,10,29,24,20,21,17,14,93,69,45,1015,1011,1009,16,16,13,35,17,43,T,Rain
JUL,11,28,24,19,18,16,12,87,63,39,1020,1018,1015,16,16,16,29,15,40,0,
JUL,12,27,23,19,20,18,15,90,71,52,1022,1020,1018,16,16,16,37,18,48,0,
JUL,13,28,24,21,22,20,18,93,76,58,1019,1018,1016,16,16,16,35,18,43,T,Rain
JUL,14,29,27,23,25,23,21,94,84,74,1016,1012,1009,16,14,5,35,14,43,7.11,"Fog , Rain , Thunderstorm"
JUL,15,33,29,25,24,21,18,88,68,47,1014,1011,1010,16,16,16,34,18,40,0,
JUL,16,31,27,23,22,19,17,82,63,43,1019,1016,1013,16,15,5,34,15,42,1.78,"Rain , Thunderstorm"
JUL,17,31,27,23,23,21,19,87,71,55,1020,1019,1017,16,16,16,32,14,39,0,
JUL,18,33,28,23,23,22,21,87,70,52,1020,1018,1016,16,15,3,56,17,71,4.57,"Rain , Thunderstorm"
JUL,19,30,27,23,22,12,7,87,57,26,1022,1019,1016,16,16,16,37,21,52,0,
JUL,20,27,24,20,16,12,9,68,52,35,1024,1022,1021,16,16,16,24,13,31,0,
JUL,21,29,26,21,21,18,16,82,65,47,1022,1020,1018,16,16,16,42,23,53,0,
JUL,22,32,28,23,22,21,20,87,70,52,1017,1013,1009,16,16,16,34,22,39,0,
JUL,23,37,31,25,23,16,8,85,55,24,1012,1010,1008,16,16,16,35,20,45,0,
JUL,24,32,28,23,22,17,13,82,59,36,1015,1015,1013,16,16,16,39,17,47,0,
JUL,25,31,27,23,23,22,20,94,80,65,1015,1013,1010,16,14,3,35,17,43,62.74,"Rain , Thunderstorm"
JUL,26,34,29,23,22,18,14,87,60,32,1013,1012,1011,16,16,16,35,18,45,0,
JUL,27,31,28,24,23,18,16,88,66,43,1014,1014,1012,16,16,16,27,12,32,0,
JUL,28,31,27,23,24,22,19,94,77,59,1013,1012,1011,16,14,10,32,13,37,T,
JUL,29,30,26,21,23,21,19,90,73,55,1014,1011,1010,16,14,3,32,16,42,16.51,Rain
JUL,30,29,26,23,24,22,21,94,80,65,1018,1016,1014,16,15,5,26,12,32,4.57,Rain
JUL,31,27,25,23,23,22,21,94,87,79,1017,1016,1015,16,14,5,45,17,58,11.43,"Rain , Thunderstorm"
AUG,1,26,23,21,21,19,18,93,80,67,1019,1018,1016,16,16,16,27,14,32,T,Rain
AUG,2,26,23,19,19,16,14,84,67,50,1021,1019,1017,16,16,16,27,14,32,0,
AUG,3,26,22,18,18,16,12,93,68,42,1023,1022,1020,16,16,16,26,13,32,0,
AUG,4,27,22,18,19,17,16,87,72,56,1022,1021,1019,16,16,16,21,11,26,0,
AUG,5,27,24,20,21,19,16,93,74,54,1019,1016,1012,16,16,16,32,18,50,0,
AUG,6,29,26,23,27,23,17,100,77,54,1012,1008,1005,16,16,16,23,17,35,4.57,
AUG,7,32,26,20,17,13,10,76,52,27,1014,1011,1009,16,16,16,24,17,35,0,
AUG,8,29,26,23,23,17,13,94,66,37,1020,1017,1014,16,16,16,19,11,19,0,
AUG,9,30,26,22,24,20,13,94,66,37,1024,1023,1021,16,16,16,24,14,35,0,
AUG,10,29,26,23,25,24,22,94,82,70,1024,1021,1019,16,16,11,37,21,53,1.27,Rain
AUG,11,33,29,26,26,24,23,91,78,64,1020,1017,1015,16,16,16,27,14,37,1.52,Thunderstorm
AUG,12,32,28,24,26,24,22,91,78,64,1016,1013,1011,16,16,16,35,19,48,0.25,Rain
AUG,13,33,30,27,29,25,24,91,79,66,1014,1012,1010,16,16,16,32,17,48,0,
AUG,14,35,32,28,25,23,21,79,64,49,1017,1014,1012,16,16,14,27,16,45,0.25,"Rain , Thunderstorm"
AUG,15,31,28,26,24,23,21,85,73,61,1023,1021,1017,16,16,16,21,14,21,0,
AUG,16,31,28,25,26,24,22,88,74,59,1023,1020,1016,16,16,16,39,20,60,0,Thunderstorm
AUG,17,31,28,25,25,20,16,85,64,43,1017,1016,1015,16,16,16,45,24,58,0.25,"Rain , Thunderstorm"
AUG,18,29,26,23,23,21,18,87,74,61,1017,1015,1013,16,16,16,16,8,-,0,Rain
AUG,19,31,28,24,24,22,20,94,77,59,1014,1014,1012,16,16,16,24,12,34,0,Rain
AUG,20,31,27,23,24,22,19,88,78,68,1014,1014,1013,16,16,16,26,11,-,0,Rain
AUG,21,29,27,24,25,23,22,88,81,74,1013,1011,1008,16,16,14,32,20,42,6.6,Rain
AUG,22,27,24,20,21,13,7,82,59,36,1023,1015,1009,16,16,16,37,26,53,0,
AUG,23,26,22,18,19,12,7,79,56,33,1027,1025,1024,16,16,16,24,13,35,0,
AUG,24,29,24,19,22,18,16,87,66,44,1026,1024,1022,16,16,16,32,18,45,0,
AUG,25,27,24,21,23,21,19,94,78,62,1022,1019,1016,16,16,16,35,23,52,0,
AUG,26,33,28,23,23,21,18,93,71,49,1018,1016,1015,16,16,16,27,17,39,0,
AUG,27,31,27,23,18,16,14,68,52,36,1024,1022,1019,16,16,16,26,14,35,0,
AUG,28,28,26,23,22,18,15,87,67,47,1025,1024,1022,16,16,16,23,11,-,0,
AUG,29,34,28,22,22,18,14,93,62,30,1022,1020,1018,16,16,16,23,16,39,0,
AUG,30,28,25,22,23,18,16,94,75,55,1022,1020,1018,16,16,16,23,14,-,0,
AUG,31,29,26,23,24,23,21,94,80,65,1018,1015,1012,16,16,11,29,17,40,T,Rain
SEP,1,26,24,22,23,21,18,93,83,73,1014,1011,1010,16,15,6,19,10,19,12.7,Rain
SEP,2,27,23,19,17,13,11,73,56,39,1021,1018,1014,16,16,16,27,18,40,0,
SEP,3,25,23,20,18,15,10,84,65,46,1022,1021,1021,16,16,16,32,17,39,0,
SEP,4,27,23,18,16,13,9,81,58,35,1024,1023,1022,16,16,16,27,19,40,0,
SEP,5,29,24,18,17,12,8,63,52,40,1024,1020,1014,16,16,16,37,26,58,0,
SEP,6,26,23,21,22,18,12,97,70,43,1015,1014,1013,16,15,10,45,34,64,4.06,Rain
SEP,7,30,26,21,23,20,18,93,75,57,1015,1015,1014,16,16,13,35,22,42,0.25,Rain
SEP,8,28,24,21,23,21,19,90,79,67,1014,1012,1010,16,16,14,23,10,27,0,
SEP,9,33,29,25,23,22,21,79,66,52,1015,1012,1010,16,16,16,26,14,29,T,
SEP,10,30,27,24,23,22,21,94,82,69,1017,1015,1013,16,15,11,40,19,52,0,
SEP,11,29,25,20,23,15,7,87,59,30,1021,1015,1012,16,16,14,42,24,55,0,
SEP,12,25,21,16,14,11,7,73,56,38,1025,1024,1022,16,16,16,23,15,29,0,
SEP,13,26,22,17,17,15,14,84,69,54,1025,1022,1020,16,16,16,34,18,39,0,
SEP,14,28,24,20,21,18,13,90,73,55,1020,1018,1015,16,15,0,48,19,60,10.92,"Rain , Thunderstorm"
SEP,15,24,21,17,12,9,6,72,53,33,1026,1024,1022,16,16,16,27,15,37,0,
SEP,16,23,18,13,14,11,10,86,66,46,1028,1026,1025,16,16,16,26,12,35,0,
SEP,17,24,18,13,20,15,11,90,74,52,1026,1023,1020,16,16,16,26,10,29,0,
SEP,18,27,24,21,22,21,19,93,84,74,1020,1018,1016,16,16,16,32,17,42,0,
SEP,19,23,22,21,22,21,19,93,89,84,1019,1017,1016,16,13,3,29,9,37,24.64,"Rain , Thunderstorm"
SEP,20,28,24,21,21,20,19,100,81,62,1021,1020,1018,16,15,11,21,8,27,0,
SEP,21,29,24,18,21,16,6,100,62,23,1022,1021,1020,16,12,2,26,7,34,0,
SEP,22,28,23,17,15,12,7,84,55,26,1022,1021,1019,16,16,16,23,10,29,0,
SEP,23,26,21,16,19,17,13,84,65,45,1019,1016,1014,16,16,16,34,10,39,T,
SEP,24,22,18,14,17,11,4,84,59,33,1021,1019,1015,16,14,5,35,16,45,7.37,"Rain , Thunderstorm"
SEP,25,21,17,12,7,3,-1,62,43,23,1023,1022,1020,16,16,16,26,10,35,0,
SEP,26,22,17,11,16,9,4,73,59,44,1023,1021,1016,16,16,16,34,19,40,T,
SEP,27,24,20,16,18,16,12,87,68,49,1015,1013,1012,16,16,11,35,15,42,4.57,Rain
SEP,28,21,18,15,17,14,12,100,83,66,1024,1020,1015,16,12,0,37,22,47,T,Rain
SEP,29,18,17,15,13,12,10,84,75,65,1029,1027,1024,16,16,16,47,27,61,0.51,Rain
SEP,30,17,16,15,14,13,12,93,86,78,1028,1025,1023,16,9,3,42,29,58,7.87,Rain
OCT,1,17,16,14,14,13,13,93,86,78,1023,1022,1021,16,16,16,29,22,39,0.25,Rain
OCT,2,18,17,14,15,14,13,93,86,78,1021,1019,1017,16,14,5,19,8,21,T,Rain
OCT,3,23,19,16,16,15,13,93,75,57,1020,1017,1015,16,13,10,16,8,21,T,
OCT,4,21,18,14,16,13,11,93,74,55,1027,1025,1020,16,15,10,29,16,35,T,
OCT,5,21,16,11,12,10,8,86,69,52,1028,1027,1025,16,16,16,27,11,34,0,
OCT,6,22,17,11,13,12,9,96,75,53,1027,1026,1025,16,16,16,19,8,23,0,
OCT,7,23,17,11,15,12,9,100,72,44,1027,1025,1022,16,13,0,23,9,27,0,Fog
OCT,8,22,17,13,19,16,12,93,83,73,1022,1019,1015,16,15,6,19,8,21,12.45,Rain
OCT,9,19,16,12,18,10,3,93,72,51,1019,1015,1014,16,14,8,48,31,64,21.34,Rain
OCT,10,18,13,8,3,0,-5,65,44,23,1029,1024,1019,16,16,16,47,23,63,0,
OCT,11,17,12,7,9,4,1,83,63,43,1032,1031,1030,16,16,16,19,10,27,0,
OCT,12,19,14,9,12,9,8,93,73,52,1029,1027,1023,16,16,16,19,9,26,0,
OCT,13,21,16,10,15,11,4,100,78,55,1022,1020,1017,16,16,13,32,14,40,0.25,"Fog , Rain"
OCT,14,17,13,8,4,2,-1,66,48,30,1029,1027,1023,16,16,16,34,14,39,0,
OCT,15,18,13,7,9,6,3,86,67,48,1031,1029,1027,16,16,16,21,11,29,0,
OCT,16,21,16,11,15,12,9,86,70,53,1027,1022,1017,16,16,16,24,17,29,0,
OCT,17,24,20,16,17,16,14,90,75,60,1016,1014,1012,16,16,14,23,13,27,T,
OCT,18,24,20,16,18,17,15,97,81,64,1014,1013,1010,16,16,11,39,19,50,0,Fog
OCT,19,30,23,16,18,15,7,87,61,35,1021,1015,1012,16,16,14,24,13,37,0,
OCT,20,22,19,15,18,14,9,93,75,57,1021,1019,1015,16,15,10,34,19,42,0,
OCT,21,23,19,16,19,18,17,100,90,79,1014,1005,996,16,6,0,35,10,47,23.37,"Fog , Rain"
OCT,22,16,12,9,18,7,-1,97,74,50,1005,998,995,16,15,1,52,33,71,9.4,Rain
OCT,23,18,13,8,7,1,-3,62,48,34,1012,1010,1006,16,16,16,56,28,68,0,
OCT,24,19,14,9,9,3,-3,72,50,27,1021,1014,1009,16,16,16,47,25,60,T,
OCT,25,12,9,7,0,-3,-6,54,43,32,1028,1024,1021,16,16,16,47,27,55,T,
OCT,26,12,8,4,-3,-4,-6,55,44,32,1032,1030,1028,16,16,16,29,18,39,0,
OCT,27,17,11,6,14,4,-5,90,66,41,1032,1026,1016,16,14,8,39,21,48,13.72,Rain
OCT,28,14,10,6,13,2,-2,86,64,42,1023,1020,1016,16,16,13,56,32,72,0,Rain
OCT,29,17,11,4,11,4,-1,73,58,42,1023,1018,1013,16,16,16,27,14,35,0,
OCT,30,23,18,13,15,13,10,90,74,57,1014,1012,1009,16,16,11,50,17,68,3.81,"Rain , Thunderstorm"
OCT,31,14,11,8,10,1,-2,83,59,35,1026,1021,1014,16,16,16,40,24,52,0,
NOV,1,15,10,4,9,4,1,85,68,51,1029,1028,1027,16,16,16,26,13,35,0,
NOV,2,20,16,12,13,11,8,84,71,58,1027,1023,1020,16,16,14,26,16,29,0,
NOV,3,23,18,14,14,12,6,93,70,47,1020,1014,1011,16,14,10,48,20,58,T,Rain
NOV,4,17,13,9,7,1,-6,63,44,24,1024,1020,1014,16,16,16,35,21,43,0,
NOV,5,18,13,7,8,2,-4,72,56,39,1024,1023,1021,16,16,16,32,17,39,0,
NOV,6,16,12,7,8,1,-3,77,55,32,1029,1023,1019,16,16,16,40,26,52,T,
NOV,7,13,8,4,-1,-3,-4,62,47,32,1032,1030,1026,16,16,16,29,15,35,0,
NOV,8,19,12,4,8,2,-2,77,51,24,1026,1020,1013,16,16,16,16,9,21,0,
NOV,9,16,13,10,11,7,4,77,64,51,1014,1011,1009,16,15,8,45,14,53,0.25,Rain
NOV,10,14,10,5,3,0,-6,73,50,26,1017,1013,1007,16,16,16,42,21,52,0,
NOV,11,19,12,6,3,-2,-8,59,42,25,1021,1010,1005,16,16,16,60,33,77,0,
NOV,12,11,7,3,-3,-7,-9,48,37,26,1028,1024,1022,16,16,16,39,19,50,0,
NOV,13,17,11,4,1,-2,-6,57,41,24,1022,1020,1017,16,16,16,29,19,35,0,
NOV,14,15,10,5,6,-1,-6,66,46,25,1018,1017,1015,16,16,16,23,11,24,0,
NOV,15,12,11,9,9,7,6,93,80,66,1015,1010,1006,16,12,2,48,22,58,31.24,"Rain , Thunderstorm"
NOV,16,17,12,7,6,3,2,80,60,39,1012,1009,1007,16,16,16,27,19,32,0,
NOV,17,17,13,9,6,4,2,71,55,39,1019,1016,1013,16,16,16,39,18,47,0,
NOV,18,19,13,7,6,3,1,76,53,29,1021,1019,1017,16,16,16,26,11,32,0,
NOV,19,16,11,6,11,7,1,83,65,46,1017,1010,1001,16,16,10,53,15,68,1.78,Rain
NOV,20,7,5,3,2,-3,-8,85,63,41,1003,1002,1000,16,15,6,60,39,79,6.86,"Rain , Snow"
NOV,21,6,4,3,-6,-8,-9,52,43,34,1011,1006,1002,16,16,14,56,39,80,T,Snow
NOV,22,7,5,3,-4,-7,-8,54,45,36,1023,1018,1012,16,16,16,56,37,69,T,Snow
NOV,23,8,6,2,-4,-6,-7,56,45,34,1027,1025,1023,16,16,16,34,19,47,0,
NOV,24,11,7,3,6,2,-4,80,66,51,1027,1025,1022,16,16,16,19,11,24,T,Rain
NOV,25,13,11,8,7,6,5,86,74,61,1025,1023,1021,16,15,11,21,7,24,T,Rain
NOV,26,12,9,6,7,3,0,89,71,52,1021,1019,1017,16,16,11,35,19,42,0,
NOV,27,12,8,5,0,-2,-4,70,53,35,1021,1020,1018,16,16,16,35,21,42,0,
NOV,28,11,7,3,5,0,-3,66,54,41,1024,1022,1021,16,16,16,27,14,35,0,
NOV,29,16,13,11,14,12,6,93,80,66,1021,1014,1010,16,8,0,48,24,63,36.07,Rain
NOV,30,15,13,11,13,11,10,96,91,86,1014,1010,1001,16,8,0,47,15,55,12.19,"Fog , Rain"
DEC,1,14,11,7,13,4,-3,100,71,41,1011,1004,998,16,12,0,47,28,58,0.76,"Fog , Rain"
DEC,2,12,8,5,-1,-2,-3,60,49,38,1014,1012,1011,16,16,16,42,29,53,0,
DEC,3,10,8,6,-1,-3,-5,58,48,38,1022,1017,1013,16,16,16,50,31,66,T,
DEC,4,9,7,4,-4,-6,-7,50,42,34,1024,1023,1021,16,16,16,32,18,40,0,
DEC,5,11,8,6,4,1,-4,92,71,50,1020,1017,1014,16,14,8,37,18,43,5.59,Rain
DEC,6,8,6,3,3,-1,-3,82,66,49,1021,1017,1011,16,15,11,32,14,37,9.4,Rain
DEC,7,8,7,5,4,3,0,89,74,58,1017,1015,1010,16,13,3,29,12,35,1.78,Rain
DEC,8,7,4,2,1,-4,-9,79,56,33,1016,1015,1012,16,16,16,45,20,56,0,
DEC,9,6,3,-1,-7,-10,-13,52,40,27,1026,1021,1016,16,16,16,58,33,71,0,
DEC,10,4,2,-1,-7,-9,-11,59,50,40,1032,1029,1026,16,16,16,29,20,39,0,
DEC,11,2,0,-2,-1,-7,-10,85,63,40,1036,1032,1024,16,13,3,24,10,29,0.51,Snow
DEC,12,9,5,1,6,3,-2,92,77,62,1022,1014,1010,16,14,5,37,19,43,15.24,Rain
DEC,13,7,5,3,-1,-4,-7,64,53,41,1023,1020,1017,16,16,16,27,14,39,0,
DEC,14,7,4,2,-2,-7,-13,70,49,27,1017,1015,1013,16,16,14,34,20,43,0,
DEC,15,2,-2,-6,-12,-18,-25,36,27,18,1023,1015,1009,16,16,4,64,37,80,T,Snow
DEC,16,-2,-4,-7,-13,-16,-18,45,40,34,1032,1029,1023,16,16,16,47,22,58,0,
DEC,17,4,1,-3,3,-2,-11,85,64,42,1029,1017,1013,16,8,0,27,14,31,18.8,"Fog , Rain , Snow"
DEC,18,16,8,1,12,3,-11,93,66,38,1032,1015,1007,16,10,0,61,26,77,1.27,"Fog , Rain"
DEC,19,1,-1,-3,-12,-15,-18,46,37,27,1041,1038,1033,16,16,16,35,20,45,0,
DEC,20,2,-2,-7,-8,-13,-16,62,46,30,1039,1032,1022,16,16,16,32,12,37,0,
DEC,21,5,2,-1,-4,-7,-9,58,49,40,1024,1022,1020,16,16,16,27,15,34,0,
DEC,22,11,6,1,-2,-5,-7,69,49,29,1023,1018,1013,16,16,16,47,22,61,0,
DEC,23,9,6,3,-3,-5,-7,55,46,37,1031,1029,1024,16,16,16,37,19,47,0,
DEC,24,8,6,4,4,1,-4,86,68,49,1029,1023,1019,16,13,2,26,16,31,15.24,Rain
DEC,25,11,7,2,-1,-3,-8,70,54,38,1040,1032,1026,16,16,16,27,17,35,0,
DEC,26,9,4,-1,8,1,-9,93,70,47,1041,1033,1020,16,12,0,29,15,37,T,"Fog , Rain"
DEC,27,17,11,5,11,5,-4,93,63,32,1020,1012,1008,16,16,13,39,24,48,T,
DEC,28,6,3,0,-4,-6,-8,56,47,38,1022,1019,1014,16,16,16,39,21,45,0,
DEC,29,9,3,-2,6,1,-7,86,71,56,1020,1007,1000,16,14,2,39,19,48,9.14,Rain
DEC,30,6,4,2,-3,-6,-9,70,52,33,1016,1006,1001,16,16,10,47,28,58,T,Snow
DEC,31,7,4,1,-2,-6,-9,53,46,39,1022,1018,1013,16,16,16,61,30,74,0,
